"Data Source","World Development Indicators",

"Last Updated Date","2017-04-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Comoros","COM","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","3.58168","","6.96809","8.26568","","","","","","","28.20293","","","","","38.02575","37.25383","","","","","24.59875","","25.29509","","","","","32.79621","","","35.62647","39.42722","43.39022","","","","","","","","","59.33229","60.35041","","",
"Cabo Verde","CPV","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","","12.34851","","","","","","","","7.4571","7.8048","8.77806","","11.00133","","","14.86887","17.05948","18.41332","20.92133","","","","29.73674","","","","","","67.29829","64.2571","66.59414","66.71696","65.70595","68.69294","80.02838","80.16962","83.09976","83.26802","86.47197","89.5345","91.48713","94.24517","92.57947","92.89843","",
"Costa Rica","CRI","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","28.48494","29.91999","32.78791","38.10972","41.29406","41.77031","42.17365","43.11321","","46.67621","46.95678","46.38682","45.35323","43.06182","41.68217","40.5466","41.58717","42.22599","42.10599","42.63741","43.70341","44.86843","47.04686","48.05779","49.24113","50.46729","49.96808","51.14309","58.92318","64.70409","63.96944","69.28295","70.75937","","82.49919","84.36382","91.00605","92.07306","93.14224","99.64572","102.18531","104.56289","107.95096","114.63662","120.32665","123.08573","",
"Caribbean small states","CSS","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","53.2616500854492","53.2490005493164","54.1560211181641","54.1370811462402","52.8108711242676","58.1856384277344","60.0185089111328","61.4076881408691","63.0120391845703","64.4429092407227","67.2031173706055","65.1358795166016","65.0117263793945","65.4444885253906","65.3551864624023","66.703987121582","67.2978668212891","68.4804992675781","70.373291015625","69.9764785766602","71.3612213134766","72.9233627319336","73.2808532714844","72.3380279541016","74.3587493896484","76.3359298706055","78.2949066162109","80.1780090332031","81.774543762207","83.3394775390625","84.5883102416992","85.8739624023438","85.9874572753906","85.8223114013672","88.0380935668945","87.8315124511719","88.8706970214844","89.6788787841797","90.4059295654297","90.5621719360352","90.0459289550781","91.0016708374023","85.3184280395508","79.5851669311523","79.3260269165039","","",
"Cuba","CUB","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","23.76329","21.91579","24.33173","28.82436","35.26745","46.26328","55.58591","59.68684","65.70694","77.5809","78.81507","80.14897","78.29677","81.02793","82.08651","83.42657","84.6652","86.22529","88.482","89.10972","89.55931","88.19528","84.88707","79.18092","76.11516","80.54765","80.81999","","80.50244","83.40913","85.33819","89.10329","92.00183","91.18702","92.64378","94.02969","93.92165","93.32928","91.58251","91.88927","92.44313","91.93126","93.29468","99.66513","100.39987","",
"Curacao","CUW","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.34554","","","",
"Cayman Islands","CYM","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","55.80398","58.54042","62.72379","65.88666","63.41635","68.127","68.73413","67.05703","67.24717","68.36324","67.93452","69.53497","69.73974","72.03801","72.3753","68.92695","65.61815","62.46354","63.26534","64.16503","65.56833","67.50077","93.23836","93.74486","94.84617","94.21145","93.35914","","93.22234","93.37214","93.44506","96.91521","98.42426","97.71512","96.54328","96.59815","97.77915","98.32904","98.38756","91.4408","92.82562","95.29985","98.31169","99.41673","99.77831","",
"Czech Republic","CZE","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","84.47674","84.73958","84.68145","84.83439","86.48978","89.28794","92.0508","93.62362","94.7993","94.69127","","103.97302","100.39469","95.58375","93.9613","92.19857","93.74906","91.52178","92.73684","91.44586","89.79259","86.23393","88.16378","90.26316","94.18107","98.17319","87.9411","82.32659","83.11658","88.46527","94.94852","95.63424","96.6181","95.57146","95.80694","96.18124","95.09643","94.29655","94.01081","94.8289","95.98412","97.08307","104.37976","105.12585","","",
"Germany","DEU","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.48252","101.00824","105.69373","105.69301","104.8867","104.43434","104.18801","98.98328","99.1062","99.84454","100.64183","101.64119","102.03214","102.38946","102.5061","103.1979","102.51079","103.58659","103.32618","103.9837","103.64331","102.88388","102.4777","102.42986","102.6654","",
"Djibouti","DJI","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","6.19715","7.72556","6.56188","6.9803","7.19237","6.0198","","","7.45555","7.94401","8.42041","8.8322","9.29635","9.78002","10.01059","10.31497","11.04548","10.48116","10.68052","10.24791","10.00694","10.15888","9.606","10.06211","10.94615","11.38698","12.6902","","14.26666","14.05749","16.03","16.7561","","20.22442","22.48245","22.30764","25.78524","30.64455","33.48767","","39.36889","43.06343","45.05786","46.35291","47.06902","",
"Dominica","DMA","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","","","71.41016","70.76956","69.70823","71.9818","71.03456","66.68069","68.30915","","","","","77.13178","","83.53168","74.76591","","","70.01367","","","","","","","","","100.60709","105.66065","107.15723","110.3428","114.27726","109.74607","107.3521","104.39944","102.88819","100.56412","100.6277","96.9341","96.7296","","","","100.48789","",
"Denmark","DNK","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","93.00705","","","","","","","96.26469","98.71677","102.30253","104.82655","104.73365","104.61756","103.30089","103.58921","105.46416","106.88279","107.7752","109.20207","109.52802","109.63778","110.25881","111.63909","114.40356","117.94246","120.56981","","123.52933","125.15341","127.0543","131.03711","126.32153","126.46577","123.65825","124.18092","120.0791","118.8251","117.89976","118.03464","119.56939","122.80119","123.68251","129.77908","129.86803","","",
"Dominican Republic","DOM","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","19.97775","21.43165","23.66191","24.9644","26.11215","34.43883","35.98424","37.48153","39.16241","40.57588","41.97563","44.0015","","54.15337","","50.81182","","","","","","","","42.64493","43.99988","","","54.17261","55.7871","59.03738","","67.19635","","68.19978","69.74498","","78.08254","76.74696","78.57841","76.01546","75.62783","76.38874","77.59657","78.35604","77.82072","",
"Algeria","DZA","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","10.03636","12.07172","13.52412","14.74798","16.02827","18.39504","21.51011","25.32871","27.99378","30.06515","32.18463","35.23465","38.52776","41.89046","45.08651","49.42614","51.91699","52.977","59.65123","59.12105","57.57352","57.27878","57.39975","58.40698","58.33717","58.6382","59.15799","","65.27889","64.72483","68.41097","71.55985","73.75566","77.2134","78.78223","79.79158","70.28121","76.75585","93.07003","97.17192","99.86019","","","","","",
