"Data Source","World Development Indicators",

"Last Updated Date","2017-04-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Bolivia","BOL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.45787","69.72119","64.92942","78.16876","79.8038","82.5655","83.26883","","85.24015","97.68556","100.35269","102.05599","107.0342","106.94125","","","107.14262","102.87182","102.79479","96.89898","97.55024","97.93315","99.76796","96.0107","92.40683","90.46405","",
"Brazil","BRA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112.22961","114.19943","109.36661","100.68465","","","","","","","","","","","","",
"Barbados","BRB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.90099","98.39069","106.10086","103.50358","106.63695","97.66053","91.67086","93.93862","92.27579","94.57547","95.74749","95.61658","98.21896","","","95.54803","","",
"Brunei Darussalam","BRN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","105.77245","105.62162","111.30137","97.92907","109.50811","102.99802","100.41112","99.57527","89.58621","92.52964","83.43838","86.53156","60.20074","","127.09475","","","","","98.96469","100.91058","100.05411","103.5094","101.67726","","110.98352","116.75216","117.85549","115.97275","122.98052","118.90637","121.42963","112.58414","108.47062","108.79744","108.40542","105.99374","102.39437","105.66489","111.04007","107.10076","106.30906","100.5608","103.177","",
"Bhutan","BTN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","5.70356","6.10553","8.94565","9.86756","","","","","","","","","19.17992","","","","","23.97554","28.46041","","","","46.73627","50.2589","50.96339","52.1781","","","62.80112","69.17799","74.22863","75.62117","81.34343","83.41261","89.61811","90.8532","100.51094","97.69826","97.01998","","",
"Botswana","BWA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","36.93169","41.99281","48.65091","53.18315","56.25181","53.28426","47.80015","44.23306","51.12384","63.45113","68.06222","78.04966","81.41247","73.68717","76.15537","81.33854","90.74709","92.63653","89.37581","86.59571","88.69484","89.21451","89.88062","89.18312","93.64596","90.20255","91.80792","","91.97157","89.76742","89.7682","92.49406","94.18017","94.52488","94.66083","94.75791","98.35315","94.68603","95.4914","96.43004","","","98.72321","99.66016","","","",
"Central African Republic","CAF","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","27.33103","25.73576","31.93577","28.23605","35.7736","30.73237","32.4773","40.12725","","","30.12976","29.79495","26.59519","","","37.37923","27.76742","28.82252","28.38933","30.17217","27.98927","22.5054","","","","","","","","","","","","24.02938","26.41354","26.46101","","35.57002","38.1669","40.31969","42.11962","44.42255","","","","",
"Canada","CAN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.22549","95.69451","97.38173","","","","","","96.53042","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","91.7145767211914","91.7417144775391","91.2093124389648","91.1907043457031","93.4155502319336","93.3762512207031","94.3836364746094","94.2682418823242","94.2004241943359","94.1675338745117","94.0116958618164","93.0123748779297","92.6323547363281","92.8693008422852","93.8454513549805","96.532096862793","95.4073028564453","95.4782180786133","95.0639038085938","94.5875473022461","93.1198120117188","90.6955718994141","90.6690444946289","90.9939575195313","91.3585662841797","91.9997329711914","94.4190292358398","96.4895324707031","96.1155776977539","95.688232421875","95.6059036254883","97.2664260864258","96.7469253540039","97.8412704467773","98.6676177978516","97.4163055419922","96.2246780395508","95.7391815185547","94.782112121582","95.7065887451172","97.3668594360352","97.7060241699219","97.0534973144531","97.5020523071289","97.4296875","","",
"Switzerland","CHE","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","52.70488","59.78051","57.5635","56.15276","51.99613","51.69886","52.03864","51.20611","50.6977","49.85224","49.41545","48.46954","49.86965","51.24512","53.61652","55.17591","61.21004","62.28201","","72.96973","","","95.33719","96.37563","97.73675","97.96829","98.18688","99.16834","96.72107","93.70516","93.1209","94.15666","95.8518","95.94135","96.41173","97.16912","96.61985","95.35035","","",
