"Data Source","World Development Indicators",

"Last Updated Date","2017-04-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Croatia","HRV","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.63589","","","","","","","","","","99.64864","","","","","","","","","","99.72363","","","","99.74234","",
"Haiti","HTI","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","51.15302","","","","","","","","","","","","","","","","","","","","","81.61633","","","72.34672","","","","","","","","","82.0557","",
"Hungary","HUN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","99.37115","","","","","","","","","","","","","","99.14558","","","","","","","","","","99.00162","","","","","","","","","","98.85228","99.36122","",
"IBRD only","IBD","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.255012512207","","","","","","","","","","90.7630767822266","","","","","","","","","","94.6408538818359","","","","","","",
"IDA & IBRD total","IBT","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.7328796386719","","","","","","","","","","85.4821243286133","","","","","","","","","","89.4561157226563","","","","","","",
"IDA total","IDA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.4335632324219","","","","","","","","","","69.9667434692383","","","","","","","","","","75.743782043457","","","","","","",
"IDA blend","IDB","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.7996139526367","","","","","","","","","","","","","","","","","","","","78.5955581665039","","","","","","",
"Indonesia","IDN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","85.43709","","","","","","","","","","96.20756","","","","","","","","","","","","","","98.70546","","96.65104","","99.46011","99.47374","","98.778","","","99.68022","99.71395","",
"IDA only","IDX","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.8090591430664","","","","","","","","","","66.9785919189453","","","","","","","","","","74.1505737304688","","","","","","",
"Isle of Man","IMN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","53.78457","","","","","","","","","","61.90028","","","","","","","","","","76.4257","","","","","81.13086","","","","","86.14488","","","","89.66406","",
"Not classified","INX","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","56.45386","","","","","","","","","","75.2049","","","","","86.97426","","","","","93.0283","","","","","","96.6261","","","97.43153","96.64371","","97.87143","","","","98.0144","97.7773","","98.02722","",
"Iraq","IRQ","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.7968","","","","","","","","","","","","","","81.74552","81.54016","",
"Iceland","ISL","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","98.56286","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","99.64338","","","","","","","","","","","","","","","","","","","","99.81213","","","","","","","","","","99.85964","","","","99.90972","",
"Jamaica","JAM","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.60341","","","","","","","","","","","","","","","96.26246","96.46094","",
"Jordan","JOR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","90.50849","","","","","","","","","","","","","","","","","","","","","","","","99.13259","","98.97539","","98.94934","","","98.76235","99.14868","99.10572","","","99.23484","",
"Japan","JPN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.72572","","","","","","","","","","99.84513","","","","","","","","","","99.83451","","","","","","99.84125","",
"Kenya","KEN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.52818","","","","","","","82.39047","","","","","","","","85.8953","",
"Kyrgyz Republic","KGZ","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.69563","","","","","","","","","","99.75185","","","","","","99.74733","",
"Cambodia","KHM","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.31821","","","","","","83.38286","","","","87.47138","87.13246","","","","","","91.53502","",
"Kiribati","KIR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","72.22216","","","","","78.97544","","","","","87.45606","","","","","","","","","","92.04306","","","","","","","","","","99.73336","98.51217","98.44723","98.64335","","","","98.78226","99.15355","","99.4921","",
"Latin America & Caribbean (excluding high income)","LAC","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.7422561645508","","","","","","","","","","96.2615966796875","","","","","","","","","","97.8761596679688","","","","","","",
"Lao PDR","LAO","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.13363","","","","","80.59856","78.45799","","","","83.93106","","","","","","","","","","90.23172","",
"Lebanon","LBN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.71479","","","","","","","","99.09635","",
"Liberia","LBR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","47.63379","","","","","","","","","","59.98444","","","","","","","","","","49.15212","","","49.07411","","","","","","","","54.47145","",
"Libya","LBY","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","89.3379","","","","","","","","","","97.88565","","","","","","","","","","99.64939","","","","","","","","","","99.93994","99.95028","",
"St. Lucia","LCA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.9113235473633","","","","","","","","","","96.3077239990234","","","","","","","","","","97.9186325073242","","","","","","",
"Least developed countries: UN classification","LDC","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.1893463134766","","","","","","","","","","64.9886016845703","","","","","","","","","","73.2753601074219","","","","","","",
"Low income","LIC","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.6332740783691","","","","","","","","","","61.8837890625","","","","","","","","","","67.4217987060547","","","","","","",
"Liechtenstein","LIE","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","91.04334","","","","","","","","","","","","","","","","","","","","95.58863","","","","","97.48406","","97.9818","","98.15793","","","","","98.76937","",
"Lower middle income","LMC","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.4948348999023","","","","","","","","","","79.2540283203125","","","","","","","","","","86.3651733398438","","","","","","",
"Low & middle income","LMY","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.6662979125977","","","","","","","","","","85.416374206543","","","","","","","","","","89.4362869262695","","","","","","",
"Lesotho","LSO","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.9269","","","","","","","","","83.19441","","","","","","85.08982","",
"Late-demographic dividend","LTE","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.5792999267578","","","","","","","","","","97.8738250732422","","","","","","","","","","99.0134048461914","","","","","","",
"Lithuania","LTU","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.67376","","","","","","","","","","","","99.70167","","","","","","","","","","99.8558","","","","99.90917","",
"Luxembourg","LUX","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.78441","","","","","","","","","","","99.75026","","","","","","","","","","","99.83543","","","","99.82829","",
"Macao SAR, China","MAC","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","94.70312","","","","","","","","","","","","","","","","","","","","99.63354","","","","","99.64424","","","","","99.6729","","","","99.65595","",
"St. Martin (French part)","MAF","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","44.13794","","","","","","","","","","","","58.43489","","","","","","","","","","70.45759","","","","77.86296","79.47369","","81.51007","","","","95.06642","",
"Monaco","MCO","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.72935","","","","","","","","","","","99.52508","","","","","","","","","","","","","","100","99.30379","",
"Madagascar","MDG","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.23622","","","","","","","","","64.94025","","","","","","65.06927","",
"Maldives","MDV","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","85.60898","","","","","","","","95.53619","","","","","98.19962","","","","","98.17012","","","","","98.17012","","","","","","99.30101","","","","","","","","","99.76103","",
"Middle East & North Africa","MEA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.6657562255859","","","","","","","","","","87.1416397094727","","","","","","","","","","92.6783752441406","","","","","","",
"Mexico","MEX","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","91.9472","","","","","","","","","","95.41824","","","","","","","","","","96.61228","","97.60458","","97.56444","97.63584","97.89566","98.15609","98.3823","98.52466","98.43452","98.46177","98.87542","98.5645","99.00004","98.73796","",
"Marshall Islands","MHL","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.45878","","","","98.45878","",
"Middle income","MIC","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.7102584838867","","","","","","","","","","87.7949447631836","","","","","","","","","","91.9596481323242","","","","","","",
"Macedonia, FYR","MKD","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.86117","","","","","","","","98.7427","","","","","","","","","","","","98.62536","98.61457","",
"Mali","MLI","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","19.64623","","","","","","","","","","","","","","","","","","","","","","24.18667","","","","","30.58903","","","38.81612","","","","44.30171","47.13698","","","","49.36651","",
"Malta","MLT","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.03227","","","","","","","","","","98.26503","","","","","","98.88194","","","","99.18603","",
"Myanmar","MMR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","84.89707","","","","","","","","","","","","","","","","","94.58631","","","","","","","","","","","","","","96.23852","96.33241","",
"Middle East & North Africa (excluding high income)","MNA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.2779541015625","","","","","","","","","","86.0781631469727","","","","","","","","","","91.8626022338867","","","","","","",
"Montenegro","MNE","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","98.73014","","","","","","","","","","99.14487","","","","","","","","","","","","99.41027","","","","","","","","99.21182","","","","99.15069","",
"Mongolia","MNG","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.71012","","","","","","","","","","98.46025","","","","","98.50977","",
"Northern Mariana Islands","MNP","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","43.64436","","","","","","","","","","","","","","","","","46.97","","","","","","61.89289","","","","","","67.14964","","","","","","76.75276","",
"Mauritania","MRT","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.33665","","","","","","","56.12243","","","","","","","","62.63845","",
"Mauritius","MUS","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.19199","","","","","","","","","","94.53896","","","","","","","","","","","98.13035","","","","98.72024","",
"Malawi","MWI","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.01769","","","","","","","","","","","76.0075","","","","","","","","","","","","72.13956","","","","","75.07797","",
"Malaysia","MYS","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","87.96864","","","","","","","","","","","95.56388","","","","","","","","","97.2378","","","","","","","","","","98.41871","","","","","98.41771","",
"North America","NAC","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.11243","","","","","","","","","","92.33671","","","","","","87.09541","","","","94.41944","","","","94.88229","",
"New Caledonia","NCL","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","97.46416","","","","","","","","","","","","","98.75698","","","","","","","","","","","","","","","","","","","","","","","","","99.67415","99.69003","",
"Niger","NER","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.79119","","","","36.54678","","","","","","","23.52378","","","26.55859","",
"Nigeria","NGA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.18906","","","","","","","","","","","","68.99378","","","","","66.38354","","","","","","","72.79035","",
"Nicaragua","NIC","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.22252","","","","87.00925","","","","","","","","","","91.5748","",
"Netherlands","NLD","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","30.03845","","","","","","","","","","49.60372","","","","","","","","","","70.05362","","","","","","","","","","84.75715","","","","89.94844","",
"Nauru","NRU","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.28133","","","","","97.62982","","97.74373","","","","99.09432","99.11869","",
"Other small states","OSS","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.8235778808594","","","","","","","","","","86.6798858642578","","","","","","","","","","89.3604125976563","","","","","","",
"Pakistan","PAK","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","34.78335","","","","","","","","","","","","","","","","","55.33052","","","","","","","65.08658","69.1658","","71.11291","70.67627","71.25962","70.76933","72.58342","71.63622","","73.71475","",
"Panama","PAN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","96.1062","","","","","","","","","","95.08678","","","","","","","","","","96.07985","","","","","","","","","","97.63853","","","","","98.12732","",
"Peru","PER","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","93.1198","","","","","","","","","","","","95.36663","","","","","","","","","","","96.75563","97.12376","97.75713","97.35622","","","","","98.69816","","98.97753","98.9331","",
"Philippines","PHL","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","91.78899","","","","","","","","","","96.57808","","","","","","","","","","95.08975","","","95.05721","","","","","97.7508","","","","","98.10835","","98.22383","",
"Palau","PLW","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","94.27578","","","","","","","","","","","","","","96.4333","","","","","","","","","","98.9898","","","","","","","","","99.8115","","99.81147","",
"Papua New Guinea","PNG","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.67899","","","","","","","","","","","","","","66.67899","66.67899","",
"Poland","POL","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","99.79683","","","","","","","","","","","","","","","","99.99918","","","","","","","","","","99.99986","","","","","","","","","","99.99997","99.99998","",
"Pre-demographic dividend","PRE","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.6806640625","","","","","","","","","","66.6716766357422","","","","","","","","","","69.3939208984375","","","","","","",
"Puerto Rico","PRI","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","93.74586","","","","","","","","","","93.16688","","","","","","","","","","","","","","88.69657","","","","","","98.83418","","","","","99.06171","",
"Korea, Dem. People’s Rep.","PRK","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.99969","","","","","","","99.99983","",
"Portugal","PRT","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","97.94135","","","","","","","","","","99.19949","","","","","","","","","","","","","","","","","","","","99.43512","","","","99.59058","",
"Paraguay","PRY","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","89.58786","","","","","","","","","","95.60734","","","","","","","","","","","","","","","98.79446","97.96424","98.49729","98.61045","","","","98.68621","99.03083","",
"West Bank and Gaza","PSE","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.04654","","","","","","","98.98723","","99.09138","99.06206","99.15022","99.23326","99.24204","99.31232","99.28733","99.34843","99.36351","99.3743","",
"Pacific island small states","PSS","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.7052154541016","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","89.54293","","","","","","","","","","","94.79075","","","","","","","95.92071","","","99.0601","95.68699","97.75925","96.82016","97.87751","99.06457","98.96033","98.71272","98.60731","",
"Romania","ROU","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.10746","","","","","","","","","","97.76149","","","","","","","","","98.99569","","","","99.30361","",
"Russian Federation","RUS","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7196","","","","","","","","","","","","","99.7246","","","","","","","","99.7096","","","","","99.70353","",
"Rwanda","RWA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","52.26193","","","","","","","","","","","","","74.89654","","","","","","","","","77.62033","","","","","","","","","","77.34463","","82.33075","","","85.03122","",
"South Asia","SAS","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.112476348877","","","","","","","","","","72.738410949707","","","","","","","","","","83.4752731323242","","","","","","",
"Saudi Arabia","SAU","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.85561","","","","","","","","95.91316","","","","95.84969","","","","","","","","","99.22177","","99.35105","",
"Sudan","SDN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.15559","","","","","","","","65.80535","","","","","","","70.86966","",
"Senegal","SEN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.8661","","","","","","","","","","","","","","49.12449","","","","50.85166","","","65.01491","","66.03274","","55.89594","","69.76133","",
